step,experiment,solver,network,n_requests,run,capacity,tw_duration,threads,runtime_ms,pareto_size,route_index,served,lu_cost,distance,route,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
step3,network_scalability,LIFO,oldenburg,20,5,,,,518,1,1,21,87,41567.18,"[Depot:4846,S16:4586,D16:929,S1:1629,S2:5563,S19:2408,D19:1726,S15:3023,D2:1706,S12:3855,D1:351,S4:4104,D4:5867,Depot:4846]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,oldenburg,20,6,,,,606,1,1,24,119,55327.80,"[Depot:2027,S19:276,S10:1073,S7:4334,S15:1601,D7:275,D19:6050,S1:1566,S8:163,D15:3701,D1:3377,S3:4519,D10:2971,S14:1745,S16:811,D8:678,S17:1264,D17:1124,Depot:2027]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,oldenburg,20,7,,,,504,1,1,17,72,45528.13,"[Depot:2772,S11:1692,S7:3453,S18:304,S8:5114,D18:2278,S4:2269,S13:3745,D7:4941,S6:1286,D8:4227,S14:3939,S12:2317,S15:2128,D6:2435,Depot:2772]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,oldenburg,20,8,,,,517,1,1,19,115,47109.97,"[Depot:5436,S12:1857,S15:4650,D12:1991,S13:2986,S19:4585,S16:3248,D19:723,S9:5705,D13:229,S1:2074,D16:2511,D9:825,D15:2110,Depot:5436]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,oldenburg,20,9,,,,569,1,1,23,105,52886.13,"[Depot:4175,S10:2068,S1:605,S9:5171,D10:5654,D9:2650,S20:4269,D20:5098,S3:1816,S4:3394,S7:1235,D3:2937,S8:1773,D4:1034,D8:5123,Depot:4175]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,oldenburg,20,10,,,,482,1,1,16,48,47290.20,"[Depot:2799,S8:2747,S14:1570,D8:3464,S18:2573,S1:3667,D18:213,S20:3451,D1:943,S10:834,S2:3638,Depot:2799]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,1,,,,312,1,1,5,5,126692.17,"[Depot:16315,S4:16152,Depot:16315]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,2,,,,213,1,1,0,0,0.00,"[Depot:7752,Depot:7752]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,3,,,,190,1,1,0,0,0.00,"[Depot:12098,Depot:12098]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,4,,,,181,1,1,0,0,0.00,"[Depot:7513,Depot:7513]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,5,,,,242,1,1,0,0,0.00,"[Depot:14663,Depot:14663]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,6,,,,198,1,1,0,0,0.00,"[Depot:12530,Depot:12530]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,7,,,,319,1,1,4,4,27191.29,"[Depot:4383,S6:4374,Depot:4383]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,8,,,,168,1,1,0,0,0.00,"[Depot:4043,Depot:4043]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,9,,,,283,1,1,0,0,0.00,"[Depot:3579,Depot:3579]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,california,20,10,,,,162,1,1,0,0,0.00,"[Depot:11336,Depot:11336]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,1,,,,454,1,1,13,100,18653.62,"[Depot:278790,S19:29078,S6:278885,S4:28867,S12:28816,S14:28745,D4:13280,S18:13160,D14:282835,S1:7956,D6:12569,D1:19257,D12:19850,D19:278882,D18:29121,Depot:278790]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,2,,,,780,1,1,8,40,19017.20,"[Depot:225395,S2:225399,S3:217022,S10:217003,S8:190472,D3:190744,D10:190811,D8:215779,D2:223480,Depot:225395]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,3,,,,259,1,1,15,102,13997.34,"[Depot:5829,S10:5883,S11:5883,S15:6085,D11:27192,S20:27020,D15:22718,S6:22140,S12:21146,D20:20858,D6:8742,D12:6085,D10:5832,Depot:5829]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,4,,,,421,1,1,14,104,17889.88,"[Depot:86890,S3:87047,S10:87721,S17:78652,D17:72180,S9:72180,S5:72167,D5:51673,S16:50975,D16:51674,D10:72889,D9:73029,D3:74672,Depot:86890]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,5,,,,420,1,1,10,62,12644.89,"[Depot:177590,S15:171095,S2:171089,S13:171094,D15:178083,S5:182964,D5:177792,D2:170924,D13:180469,Depot:177590]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,6,,,,1499,1,1,15,98,45056.77,"[Depot:265576,S16:98056,S4:98042,S19:265746,S12:96620,D12:53831,S5:53832,S17:46123,D16:43625,S9:44213,D9:23755,S14:23363,D14:23956,D17:42344,Depot:265576]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,7,,,,993,1,1,15,92,18206.49,"[Depot:252949,S2:252946,S9:166862,S17:132200,S5:130284,D9:88971,S15:87600,D17:78736,S18:78732,D5:90915,D18:90915,D15:141271,D2:141270,Depot:252949]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,8,,,,2079,1,1,17,92,29835.39,"[Depot:80016,S3:80010,S15:79929,S18:79928,S1:85308,D18:153592,D3:153610,S8:156903,D15:159203,S11:178769,S20:192220,S10:193420,D1:163062,D8:178899,D11:150921,Depot:80016]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,9,,,,573,1,1,21,139,14261.30,"[Depot:142098,S1:141951,S14:142007,S7:132267,S3:132248,D14:129696,S19:129713,S11:129758,D1:129752,S17:129705,S12:129710,D3:129763,D17:129752,S20:129713,D11:130260,D12:129154,D19:129959,D20:138646,Depot:142098]",,,,,,,,,,,,,,success,0
step3,network_scalability,LIFO,london,20,10,,,,1211,1,1,9,44,26366.30,"[Depot:70035,S8:70030,S15:70030,S1:80723,S11:74175,D1:56516,S17:72206,D8:56515,D17:74259,Depot:70035]",,,,,,,,,,,,,,success,0
