step,experiment,solver,network,n_requests,run,capacity,tw_duration,threads,runtime_ms,pareto_size,route_index,served,lu_cost,distance,route,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
step2,scalability_requests,Insertion,london,5,5,,,,13647,1,1,4,8,113797.55,"[Depot:179481,S1:161545,D1:239552,S4:197533,D4:1896,Depot:179481]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,5,6,,,,6774,1,1,4,10,93227.39,"[Depot:106631,S5:146177,S3:253779,D5:279585,D3:146042,Depot:106631]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,5,7,,,,6385,1,1,7,24,124814.73,"[Depot:129993,S2:8360,S3:47599,S4:148420,D4:122659,D3:52393,D2:226000,Depot:129993]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,5,8,,,,11841,1,1,6,20,123171.14,"[Depot:244272,S3:236733,S5:164520,D5:46507,D3:93644,Depot:244272]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,5,9,,,,20286,1,1,8,22,140538.44,"[Depot:238380,S3:203327,S1:222286,D3:9655,D1:11894,Depot:238380]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,5,10,,,,18398,1,1,2,6,120727.36,"[Depot:47420,S3:3037,S4:64635,D4:38923,D3:230930,Depot:47420]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,1,,,,1673,1,1,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,2,,,,1547,1,1,9,23,39108.03,"[Depot:140540,S2:119269,S4:71401,D4:211567,Depot:140540]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,3,,,,2465,1,1,11,39,76741.11,"[Depot:110781,S5:105702,S2:172320,S1:248319,D2:183835,D1:278558,Depot:110781]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,4,,,,2364,1,1,3,4,62033.98,"[Depot:23275,S3:49828,D3:35598,S2:121934,Depot:23275]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,5,,,,2571,1,1,6,16,65977.23,"[Depot:179481,S4:197533,S2:15248,D4:1896,Depot:179481]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,6,,,,2510,1,1,3,6,37057.45,"[Depot:106631,S5:146177,D5:279585,Depot:106631]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,7,,,,1176,1,1,3,6,32251.43,"[Depot:129993,S3:47599,D3:52393,Depot:129993]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,8,,,,2281,1,1,5,10,85218.82,"[Depot:244272,S1:154109,D1:145763,Depot:244272]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,9,,,,3033,1,1,4,10,74914.00,"[Depot:238380,S1:222286,S4:269853,D1:11894,D4:238829,Depot:238380]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,5,10,,,,3633,1,1,4,8,73801.83,"[Depot:47420,S5:45149,D5:208376,Depot:47420]",,,,,,,,,,,,,,success,0
step2,scalability_requests,OptLoad,london,10,1,,,,1134,4,1,15,30,27684.12,"[Depot:193940,S4:249616,S3:184178,S6:191038,D4:211272,S9:190832,Depot:193940]",6,15,1,1,0,0,16,6,4,4,298,96299.86,68,success,0
step2,scalability_requests,OptLoad,london,10,1,,,,1134,4,2,15,30,27684.12,"[Depot:193940,S4:249616,S3:184178,S6:191038,D4:211272,S9:190832,Depot:193940]",6,15,1,1,0,0,16,6,4,4,298,96299.86,68,success,0
step2,scalability_requests,OptLoad,london,10,1,,,,1134,4,3,14,27,27684.12,"[Depot:193940,S4:249616,S6:191038,D4:211272,S9:190832,Depot:193940]",6,15,1,1,0,0,16,6,4,4,298,96299.86,68,success,0
step2,scalability_requests,OptLoad,london,10,1,,,,1134,4,4,14,27,27684.12,"[Depot:193940,S4:249616,S6:191038,D4:211272,S9:190832,Depot:193940]",6,15,1,1,0,0,16,6,4,4,298,96299.86,68,success,0
step2,scalability_requests,OptLoad,london,10,2,,,,319,4,1,12,24,11102.30,"[Depot:48706,S10:274173,S8:52153,S1:52138,D10:71946,S2:52053,Depot:48706]",7,20,0,0,0,0,20,8,6,6,342,52561.41,66,success,0
step2,scalability_requests,OptLoad,london,10,2,,,,319,4,2,10,10,9439.35,"[Depot:48706,S8:52153,S1:52138,S2:52053,Depot:48706]",7,20,0,0,0,0,20,8,6,6,342,52561.41,66,success,0
step2,scalability_requests,OptLoad,london,10,2,,,,319,4,3,11,21,11102.30,"[Depot:48706,S10:274173,S8:52153,D10:71946,S2:52053,Depot:48706]",7,20,0,0,0,0,20,8,6,6,342,52561.41,66,success,0
step2,scalability_requests,OptLoad,london,10,2,,,,319,4,4,10,10,9439.35,"[Depot:48706,S8:52153,S1:52138,S2:52053,Depot:48706]",7,20,0,0,0,0,20,8,6,6,342,52561.41,66,success,0
step2,scalability_requests,OptLoad,london,10,3,,,,510,0,0,0,0,0.00,,6,14,0,0,0,0,14,6,0,0,370,55089.51,64,success,0
step2,scalability_requests,OptLoad,london,10,4,,,,252,2,1,6,22,28307.16,"[Depot:3428,S7:3737,S3:3658,D7:3218,D3:281468,Depot:3428]",6,9,0,0,0,0,9,4,2,2,314,80107.11,60,success,0
step2,scalability_requests,OptLoad,london,10,4,,,,252,2,2,5,10,28307.16,"[Depot:3428,S3:3658,D3:281468,Depot:3428]",6,9,0,0,0,0,9,4,2,2,314,80107.11,60,success,0
step2,scalability_requests,OptLoad,london,10,5,,,,878,3,1,9,26,18999.56,"[Depot:88134,S4:91870,S5:102718,S2:116041,S10:104699,D5:107601,Depot:88134]",6,21,0,0,0,0,21,9,6,6,376,53264.90,62,success,0
step2,scalability_requests,OptLoad,london,10,5,,,,878,3,2,8,23,18802.13,"[Depot:88134,S4:91870,S5:102718,S10:104699,D5:107601,Depot:88134]",6,21,0,0,0,0,21,9,6,6,376,53264.90,62,success,0
step2,scalability_requests,OptLoad,london,10,5,,,,878,3,3,8,23,18802.13,"[Depot:88134,S4:91870,S5:102718,S10:104699,D5:107601,Depot:88134]",6,21,0,0,0,0,21,9,6,6,376,53264.90,62,success,0
step2,scalability_requests,OptLoad,london,10,6,,,,125,0,0,0,0,0.00,,9,27,0,0,0,0,27,12,0,0,330,40556.67,60,success,0
step2,scalability_requests,OptLoad,london,10,7,,,,805,4,1,17,79,27690.64,"[Depot:279022,S2:27196,S1:27127,S7:24056,S9:279142,D7:47877,D1:51275,S3:75831,D9:75894,Depot:279022]",6,29,2,2,0,0,31,9,12,12,250,43970.67,54,success,0
step2,scalability_requests,OptLoad,london,10,7,,,,805,4,2,17,69,27849.63,"[Depot:279022,S2:27196,S1:27127,S7:24056,S9:279142,D7:47877,D1:51275,D9:75894,S3:75831,Depot:279022]",6,29,2,2,0,0,31,9,12,12,250,43970.67,54,success,0
step2,scalability_requests,OptLoad,london,10,7,,,,805,4,3,16,55,23873.40,"[Depot:279022,S2:27196,S1:27127,S9:279142,D1:51275,S3:75831,D9:75894,Depot:279022]",6,29,2,2,0,0,31,9,12,12,250,43970.67,54,success,0
step2,scalability_requests,OptLoad,london,10,7,,,,805,4,4,16,45,24032.39,"[Depot:279022,S2:27196,S1:27127,S9:279142,D1:51275,D9:75894,S3:75831,Depot:279022]",6,29,2,2,0,0,31,9,12,12,250,43970.67,54,success,0
step2,scalability_requests,OptLoad,london,10,8,,,,644,1,1,0,4,3310.85,"[Depot:174608,S10:147281,Depot:174608]",7,2,0,0,0,0,2,1,1,1,298,78275.36,56,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,1,6,12,9968.79,"[Depot:137163,S8:154761,D8:154940,S10:154948,D10:134469,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,2,12,32,15254.13,"[Depot:137163,S2:137210,S8:154761,D2:137284,D8:154940,S3:154508,D3:154797,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,3,12,32,15254.13,"[Depot:137163,S2:137210,S8:154761,D2:137284,D8:154940,S3:154508,D3:154797,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,4,6,16,9965.76,"[Depot:137163,S8:154761,S10:154948,D8:154940,D10:134469,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,5,6,12,9968.79,"[Depot:137163,S8:154761,D8:154940,S10:154948,D10:134469,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,6,6,16,9965.76,"[Depot:137163,S8:154761,S10:154948,D8:154940,D10:134469,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,7,6,16,9965.76,"[Depot:137163,S8:154761,S10:154948,D8:154940,D10:134469,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,9,,,,1152,8,8,6,12,9968.79,"[Depot:137163,S8:154761,D8:154940,S10:154948,D10:134469,Depot:137163]",8,27,0,0,0,0,27,11,12,12,362,32400.18,68,success,0
step2,scalability_requests,OptLoad,london,10,10,,,,539,2,1,10,10,8507.53,"[Depot:117810,S9:141240,S8:149854,Depot:117810]",5,5,0,0,0,0,5,2,2,2,460,43414.08,74,success,0
step2,scalability_requests,OptLoad,london,10,10,,,,539,2,2,10,10,8507.53,"[Depot:117810,S8:149854,S9:141240,Depot:117810]",5,5,0,0,0,0,5,2,2,2,460,43414.08,74,success,0
step2,scalability_requests,Insertion,london,10,1,,,,4728,1,1,19,78,30378.67,"[Depot:193940,S8:193921,S7:183432,D8:184135,S4:249616,S3:184178,D4:211272,S2:212731,S9:190832,D7:190867,D2:191249,D9:191286,D3:183489,Depot:193940]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,2,,,,1692,1,1,14,52,16308.78,"[Depot:48706,S10:274173,S7:50472,S1:52138,S6:52138,D10:71946,D7:52053,S2:52053,D2:71943,D6:62250,D1:50473,Depot:48706]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,3,,,,1280,1,1,13,60,23234.06,"[Depot:174343,S3:251335,S10:112644,S6:111933,D6:264135,D3:105805,S4:105898,D4:106156,D10:146218,Depot:174343]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,4,,,,1988,1,1,8,44,41963.45,"[Depot:3428,S7:3737,S3:3658,S2:3635,S8:6666,D7:3218,D2:14805,D3:281468,D8:31173,Depot:3428]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,5,,,,5761,1,1,13,70,29790.13,"[Depot:88134,S4:91870,S5:102718,S2:116041,S3:114862,D5:107601,D3:104714,S9:108010,D2:108545,D4:101785,D9:88514,Depot:88134]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,6,,,,817,1,1,14,72,19904.27,"[Depot:24180,S5:24254,S10:24094,S1:24074,S9:24073,D5:47757,S3:28180,D10:47863,D3:48555,D1:50148,D9:40842,Depot:24180]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,7,,,,5476,1,1,22,162,30872.22,"[Depot:279022,S2:27196,S1:27127,S7:24056,S9:279142,D7:47877,S5:50124,D1:51275,S6:50977,S8:56292,D9:75894,D6:76027,S10:76552,S4:76575,D8:56360,D10:56366,D4:40514,D2:40517,D5:29606,Depot:279022]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,8,,,,7757,1,1,8,40,39718.86,"[Depot:174608,S10:147281,S4:147300,S5:146521,S8:113452,D4:94663,D5:274646,D10:113522,D8:146530,Depot:174608]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,9,,,,1358,1,1,17,60,15296.62,"[Depot:137163,S2:137210,S8:154761,S6:149469,D2:137284,D8:154940,D6:154576,S3:154508,S1:154580,S10:154948,D3:154797,D1:138380,D10:134469,Depot:137163]",,,,,,,,,,,,,,success,0
step2,scalability_requests,Insertion,london,10,10,,,,3461,1,1,16,72,15152.38,"[Depot:117810,S1:131098,S7:137684,S2:132283,S6:132283,D2:118862,D7:149870,S3:149885,D3:167293,D6:138971,D1:118858,Depot:117810]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,1,,,,591,1,1,12,47,35339.93,"[Depot:193940,S8:193921,S7:183432,D8:184135,S4:249616,S3:184178,D3:183489,D7:190867,Depot:193940]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,2,,,,253,1,1,14,52,14735.86,"[Depot:48706,S10:274173,S7:50472,S1:52138,S6:52138,D7:52053,S2:52053,D2:71943,D6:62250,D1:50473,Depot:48706]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,3,,,,291,1,1,16,80,26068.92,"[Depot:174343,S3:251335,S10:112644,S6:111933,D6:264135,D3:105805,S2:105798,S1:106017,D1:105470,D2:113437,Depot:174343]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,4,,,,414,1,1,8,44,41963.45,"[Depot:3428,S7:3737,S3:3658,S2:3635,S8:6666,D7:3218,D2:14805,D3:281468,D8:31173,Depot:3428]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,5,,,,568,1,1,4,13,26340.53,"[Depot:88134,S4:91870,S5:102718,S2:116041,D4:101785,D2:108545,Depot:88134]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,6,,,,170,1,1,12,61,15879.68,"[Depot:24180,S5:24254,S10:24094,S9:24073,S1:24074,D9:40842,S7:40659,D7:47758,D1:50148,Depot:24180]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,7,,,,353,1,1,8,20,7869.81,"[Depot:279022,S2:27196,S1:27127,D2:40517,Depot:279022]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,8,,,,944,1,1,8,27,10743.25,"[Depot:174608,S10:147281,S4:147300,S5:146521,S8:113452,D10:113522,D8:146530,Depot:174608]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,9,,,,239,1,1,15,44,11225.07,"[Depot:137163,S2:137210,D2:137284,S9:138315,S10:154948,D9:154588,S1:154580,S5:154568,D5:149435,D1:138380,D10:134469,Depot:137163]",,,,,,,,,,,,,,success,0
step2,scalability_requests,FoodMatch,london,10,10,,,,477,1,1,16,60,12439.37,"[Depot:117810,S1:131098,S7:137684,S6:132283,S2:132283,D6:138971,D7:149870,S3:149885,D3:167293,D2:118862,D1:118858,Depot:117810]",,,,,,,,,,,,,,success,0
step2,scalability_requests,OptLoad,london,15,1,,,,10561,0,0,0,0,0.00,,15,30,0,0,0,0,30,13,0,0,412,651650.88,86,success,0
step2,scalability_requests,OptLoad,london,15,2,,,,6179,0,0,0,0,0.00,,14,12,0,0,0,0,12,6,0,0,542,534042.28,86,success,0
step2,scalability_requests,OptLoad,london,15,3,,,,8261,0,0,0,0,0.00,,13,4,0,0,0,0,4,2,0,0,564,593570.79,100,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,1,11,32,82152.45,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,2,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,3,11,37,77839.20,"[Depot:48006,S8:62073,D8:118176,S1:117655,S2:148749,S11:177528,S15:129849,D15:140721,D1:180325,D2:63184,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,4,11,32,82152.45,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,5,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,6,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,7,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,8,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,9,11,32,82152.45,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,10,11,32,82152.45,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,11,11,37,77839.20,"[Depot:48006,S8:62073,D8:118176,S1:117655,S2:148749,S11:177528,S15:129849,D15:140721,D1:180325,D2:63184,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,12,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,13,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,14,11,32,82152.45,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,15,11,37,77839.20,"[Depot:48006,S8:62073,D8:118176,S1:117655,S2:148749,S11:177528,S15:129849,D15:140721,D1:180325,D2:63184,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,16,12,41,90438.21,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S11:177528,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,17,10,30,75594.69,"[Depot:48006,S8:62073,D8:118176,S1:117655,S2:148749,S15:129849,D15:140721,D1:180325,D2:63184,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,18,10,30,75594.69,"[Depot:48006,S8:62073,D8:118176,S1:117655,S2:148749,S15:129849,D15:140721,D1:180325,D2:63184,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,19,11,32,82152.45,"[Depot:48006,S8:62073,D8:118176,S1:117655,S9:101595,S15:129849,D15:140721,D9:223033,S14:176654,D1:180325,D14:269400,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
step2,scalability_requests,OptLoad,london,15,4,,,,28807,24,20,10,30,75594.69,"[Depot:48006,S8:62073,D8:118176,S1:117655,S2:148749,S15:129849,D15:140721,D1:180325,D2:63184,Depot:48006]",15,60,0,0,0,0,60,21,64,64,190,497970.27,54,success,0
