step,experiment,solver,network,n_requests,run,capacity,tw_duration,threads,runtime_ms,pareto_size,route_index,served,lu_cost,distance,route,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
step4,ablation,NoCluster,london,5,1,,,,174160,33,6,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,7,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,8,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,9,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,10,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,11,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,12,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,13,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,14,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,15,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,16,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,17,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,18,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,19,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,20,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,21,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,22,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,23,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,24,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,25,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,26,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,27,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,28,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,29,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,30,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,31,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,32,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,1,,,,174160,33,33,4,8,33228.71,"[Depot:91589,S5:128955,D5:189816,Depot:91589]",1,175,6,6,0,0,181,54,54,54,78,203243.20,34,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,1,10,20,50900.34,"[Depot:140540,S2:119269,D2:50318,S1:4107,D1:258825,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,2,14,36,71287.27,"[Depot:140540,S2:119269,D2:50318,S1:4107,S4:71401,D1:258825,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,3,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,4,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
step4,ablation,NoCluster,london,5,2,,,,83400,16,5,9,18,52859.70,"[Depot:140540,S2:119269,D2:50318,S4:71401,D4:211567,Depot:140540]",1,175,6,6,0,0,181,19,19,19,90,140781.81,40,success,0
