step,experiment,solver,network,n_requests,run,capacity,tw_duration,threads,runtime_ms,num_routes,total_served,total_lu_cost,total_distance,pareto_size,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
step3,network_scalability,Insertion,california,20,6,,,,216,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,california,20,7,,,,234,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,california,20,8,,,,222,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,california,20,9,,,,292,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,california,20,10,,,,178,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,1,,,,387,1,5,5,126692.17,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,2,,,,201,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,3,,,,172,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,4,,,,197,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,5,,,,222,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,6,,,,198,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,7,,,,333,1,4,4,27191.29,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,8,,,,190,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,9,,,,300,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,california,20,10,,,,178,1,0,0,0.00,1,,,,,,,,,,,,,,success,0
step3,network_scalability,OptLoad,london,20,1,,,,94046,34,1099,5949,715889.74,34,9,143,0,0,0,0,143,54,100000,100000,1040,87805.55,114,success,0
step3,network_scalability,OptLoad,london,20,2,,,,3532,8,246,1614,228844.10,8,9,101,0,0,0,0,101,39,576,576,1316,125971.26,134,success,0
step3,network_scalability,OptLoad,london,20,3,,,,90354,7,242,2032,109423.94,7,14,462,0,0,0,0,462,154,100000,100000,1358,51216.28,130,success,0
step3,network_scalability,OptLoad,london,20,4,,,,158485,43,1023,5128,746386.61,43,11,156,0,0,0,0,156,47,100000,100000,1338,76768.64,138,success,0
step3,network_scalability,OptLoad,london,20,5,,,,206004,9,176,1112,133568.53,9,13,421,0,0,0,0,421,155,100000,100000,1064,52270.75,102,success,0
step3,network_scalability,OptLoad,london,20,6,,,,299738,47,1580,9732,1730563.98,47,9,13745,0,0,0,0,13745,2074,100000,100000,1026,197805.10,116,success,0
step3,network_scalability,OptLoad,london,20,7,,,,22449,21,588,3523,474192.57,21,9,78,0,0,0,0,78,29,11520,11520,1310,92730.15,140,success,0
step3,network_scalability,OptLoad,london,20,8,,,,425235,35,989,5923,1014998.93,35,11,149,0,0,0,0,149,45,100000,100000,1196,112543.37,118,success,0
step3,network_scalability,OptLoad,london,20,9,,,,398143,28,538,2519,290932.30,28,13,457,0,0,0,0,457,89,100000,100000,1106,42029.59,108,success,0
step3,network_scalability,OptLoad,london,20,10,,,,114027,20,398,2090,544269.28,20,8,141,0,0,0,0,141,45,34560,34560,914,110553.45,92,success,0
step3,network_scalability,Insertion,london,20,1,,,,4155,1,15,64,22076.54,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,2,,,,6483,1,8,40,18805.36,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,3,,,,1123,1,12,84,14139.16,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,4,,,,4920,1,15,76,14240.86,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,5,,,,2861,1,10,76,13056.21,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,6,,,,19623,1,22,94,39262.14,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,7,,,,17658,1,17,106,20520.62,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,8,,,,16349,1,13,60,22312.31,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,9,,,,12769,1,20,154,11775.10,1,,,,,,,,,,,,,,success,0
step3,network_scalability,Insertion,london,20,10,,,,12945,1,9,42,30585.57,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,1,,,,200,1,2,4,2222.23,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,2,,,,857,1,7,26,19063.68,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,3,,,,230,1,10,32,12603.54,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,4,,,,385,1,11,38,9395.89,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,5,,,,355,1,13,45,5862.29,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,6,,,,1006,1,3,8,579.67,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,7,,,,822,1,8,21,5770.19,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,8,,,,2045,1,14,72,22199.54,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,9,,,,705,1,15,88,11518.10,1,,,,,,,,,,,,,,success,0
step3,network_scalability,FoodMatch,london,20,10,,,,970,1,5,12,1905.24,1,,,,,,,,,,,,,,success,0
